658,Devpulse,Sharable intangible methodology,Olivier,834235.93,2016-10-05,ClosedWon
659,Devbug,Object-based global ability,Bill,772680.50,2016-07-25,ClosedLost
660,Camido,Customer-focused asynchronous productivity,Bob,174641.96,2016-10-12,Prospecting
661,Jazzy,Fundamental user-facing productivity,Chris,515983.71,2017-03-03,ClosedLost
662,Brightdog,Optimized intermediate artificial intelligence,Olivier,975218.09,2017-03-13,Negotiating
663,Muxo,Sharable multi-tasking alliance,Bob,515279.11,2016-10-25,Prospecting
664,Oyonder,Digitized analyzing open architecture,Chris,483846.39,2016-11-11,Prospecting
665,Podcat,Phased asymmetric hardware,Olivier,111150.92,2017-01-07,ClosedLost
666,Twitterlist,Re-contextualized content-based attitude,Maria,232300.92,2016-07-24,Prospecting
667,Blogtags,Sharable even-keeled portal,Olivier,142881.42,2016-12-26,ClosedLost
668,Zoovu,Object-based 4th generation moderator,Bill,77680.34,2016-11-28,Developing
669,Browsetype,Self-enabling contextually-based extranet,Bob,886657.81,2017-03-19,ClosedWon
670,Dynazzy,Phased background focus group,Bob,968464.00,2016-07-18,ClosedLost
671,Mybuzz,Ergonomic clear-thinking local area network,Chris,680045.53,2016-10-14,Negotiating
672,Jayo,Grass-roots local benchmark,Maria,944088.47,2016-11-17,ClosedWon
673,Flashset,Versatile didactic interface,Bill,414726.72,2016-07-25,Developing
674,Zooxo,Automated client-server model,Bob,530062.53,2016-09-09,Negotiating
675,Jaxworks,Re-contextualized value-added focus group,Olivier,85953.50,2016-08-03,ClosedLost
676,Flashspan,Open-architected 4th generation moratorium,Bob,692822.04,2017-02-05,Developing
677,Camido,Quality-focused global model,Bob,582461.47,2016-12-29,Negotiating
678,Dablist,Organic impactful superstructure,Chris,837972.82,2017-01-27,ClosedWon
679,Voonte,Ameliorated attitude-oriented help-desk,Chris,166906.87,2016-09-27,Prospecting
680,Skinix,Compatible grid-enabled model,Olivier,962585.57,2016-09-18,Developing
681,Cogidoo,Phased fault-tolerant encryption,Maria,411851.41,2016-09-26,Developing
682,Kwilith,Phased even-keeled capability,Olivier,3241.89,2017-03-08,Negotiating
683,Dynabox,Function-based tertiary matrix,Bill,944781.84,2016-08-31,ClosedLost
684,Mynte,Future-proofed 4th generation productivity,Chris,710609.42,2016-08-10,ClosedWon
685,Thoughtmix,Front-line motivating service-desk,Chris,175832.44,2016-11-02,ClosedWon
686,Kare,Exclusive 24 hour task-force,Olivier,488685.99,2016-08-21,ClosedLost
687,Brainbox,Managed empowering flexibility,Bob,399222.66,2016-09-21,Developing
688,Ailane,Versatile composite secured line,Bill,730365.05,2016-12-30,Negotiating
689,Browsedrive,Decentralized neutral superstructure,Chris,883187.41,2017-03-25,ClosedWon
690,Kazio,Organic composite toolset,Bill,998459.38,2016-12-12,Negotiating
691,Photojam,Seamless systemic budgetary management,Bill,7078.85,2017-03-18,Prospecting
692,Oyondu,Optimized client-server encryption,Maria,52106.17,2017-03-07,Prospecting
693,Zoomzone,Devolved web-enabled synergy,Olivier,767852.72,2016-08-08,Negotiating
694,Janyx,Compatible cohesive matrices,Bob,507979.28,2016-10-11,Negotiating
695,Edgeify,Networked upward-trending access,Bob,583719.97,2016-10-04,ClosedLost
696,Photobug,Focused zero administration parallelism,Olivier,556710.53,2017-02-05,Prospecting
697,Twitternation,Digitized intangible circuit,Bill,319791.23,2016-12-19,ClosedLost
698,Quimm,Programmable non-volatile hierarchy,Bob,631945.05,2016-08-12,Prospecting
699,Lazz,Integrated didactic Graphical User Interface,Bob,586648.47,2016-07-26,Negotiating
700,Skilith,Profound transitional intranet,Olivier,611634.49,2017-02-20,ClosedLost
701,Oodoo,Quality-focused intangible projection,Bill,680205.29,2016-12-20,ClosedWon
702,Avamba,Monitored methodical challenge,Bob,414271.64,2016-07-27,Negotiating
703,Vipe,Polarised directional instruction set,Olivier,674485.17,2016-10-24,Prospecting
704,Flashspan,Multi-channelled well-modulated focus group,Olivier,689273.95,2016-11-13,ClosedLost
705,Meetz,Switchable well-modulated standardization,Maria,109204.10,2016-07-14,Developing
706,Flashpoint,Assimilated motivating migration,Olivier,932003.52,2016-07-29,ClosedWon
707,Tazzy,Reduced clear-thinking portal,Chris,793414.50,2017-02-07,Developing
708,Twitterwire,Monitored static software,Maria,390836.85,2017-01-19,Developing
709,Muxo,Organized 5th generation open architecture,Bob,866250.56,2016-11-28,ClosedWon
710,Zoonoodle,Reduced composite array,Chris,430486.70,2016-11-19,ClosedLost
711,Babbleopia,Centralized optimizing process improvement,Bill,437636.47,2016-10-02,ClosedWon
712,Twiyo,Organic 24/7 algorithm,Chris,847509.74,2016-12-02,Prospecting
713,Babblestorm,Horizontal 5th generation hardware,Bill,67829.59,2017-01-13,ClosedLost
714,Pixope,Up-sized bi-directional secured line,Maria,909730.09,2016-07-22,ClosedWon
715,Flashdog,Switchable user-facing groupware,Chris,967386.86,2016-10-27,ClosedWon
716,Ailane,Intuitive 5th generation hub,Olivier,966513.60,2016-07-08,Developing
717,Quamba,Reactive didactic firmware,Maria,887548.26,2016-10-04,Negotiating
718,Photolist,Customizable zero administration process improvement,Olivier,419205.79,2016-10-13,ClosedLost
719,Plambee,Front-line optimizing migration,Chris,239237.10,2017-01-04,ClosedWon
720,Feedfish,Open-source needs-based website,Bill,485699.52,2016-08-25,ClosedLost
721,Blognation,Public-key discrete migration,Chris,347451.45,2016-12-02,Negotiating
722,Ainyx,Face to face leading edge artificial intelligence,Chris,774178.65,2016-07-14,Developing
723,Skinix,Persevering demand-driven firmware,Chris,872105.36,2016-07-25,ClosedLost
724,Fivespan,Enhanced solution-oriented open architecture,Bob,637139.02,2016-10-28,ClosedWon
725,Browsezoom,Right-sized object-oriented process improvement,Bob,840877.18,2016-10-26,ClosedLost
726,Wikizz,Expanded holistic policy,Bill,168260.08,2017-03-19,Negotiating
727,Jaxspan,Universal tangible collaboration,Bill,774337.58,2016-09-15,ClosedWon
728,Zoombox,Multi-lateral value-added process improvement,Bill,967084.01,2017-03-16,ClosedWon
729,BlogXS,Virtual coherent interface,Maria,617093.49,2017-03-08,Prospecting
730,Jaloo,Grass-roots directional throughput,Bill,104786.68,2016-08-25,ClosedWon
731,Mynte,Synchronised intangible encryption,Olivier,984664.69,2016-09-26,Negotiating
732,Zoombeat,Cloned clear-thinking synergy,Bill,259717.41,2017-01-21,Prospecting
733,Innotype,Pre-emptive maximized customer loyalty,Bill,106946.05,2016-11-14,Prospecting
734,Zoozzy,Customer-focused solution-oriented knowledge user,Bill,23193.68,2016-11-14,Negotiating
735,Blogtag,Decentralized coherent function,Bill,139168.57,2016-09-27,ClosedWon
736,Dabjam,Customer-focused interactive circuit,Chris,115668.30,2016-08-02,Developing
737,Mudo,Triple-buffered systemic protocol,Bob,145959.24,2016-07-11,Prospecting
738,Wordify,Total homogeneous access,Bill,478003.81,2016-08-25,Developing
739,Rooxo,Face to face holistic array,Maria,955120.10,2016-08-30,Negotiating
740,Avamm,Innovative asymmetric access,Maria,495234.60,2016-09-19,Prospecting
741,Cogilith,Digitized optimal portal,Bill,544293.38,2016-10-07,Negotiating
742,Wordware,Self-enabling reciprocal collaboration,Bill,646988.60,2016-11-09,ClosedWon
743,Twitterlist,Business-focused tangible initiative,Chris,944307.72,2017-03-09,Negotiating
744,Leenti,Digitized intangible workforce,Bob,91321.19,2016-10-28,ClosedWon
745,Brainsphere,Object-based methodical attitude,Chris,468191.14,2016-08-28,Negotiating
746,Tanoodle,Robust dynamic artificial intelligence,Maria,664889.69,2016-12-19,ClosedWon
747,Divape,Ergonomic actuating utilisation,Maria,18446.47,2016-09-25,Prospecting
748,Tagchat,Multi-layered hybrid hub,Bill,605494.82,2016-12-28,Developing
749,Voonder,Up-sized exuding initiative,Olivier,185530.24,2017-01-22,Prospecting
750,Voolia,Intuitive 5th generation solution,Olivier,683052.17,2016-11-21,ClosedLost
751,Flashpoint,Secured homogeneous process improvement,Maria,481393.29,2016-08-17,Developing
752,Quatz,Persistent fault-tolerant portal,Bill,589691.27,2016-07-30,ClosedLost
753,Twitterbridge,Profit-focused empowering forecast,Bill,787440.57,2016-10-21,ClosedWon
754,Trupe,Cloned attitude-oriented complexity,Bob,927064.95,2016-11-21,ClosedLost
755,Yata,Implemented interactive parallelism,Bob,537060.00,2016-08-12,Prospecting
756,Yadel,Re-engineered analyzing success,Maria,86927.62,2016-09-20,Prospecting
757,Meeveo,Advanced interactive success,Bill,249596.58,2016-11-30,Prospecting
758,Kwimbee,Pre-emptive leading edge complexity,Bob,89372.10,2016-11-05,Developing
759,Twimm,Vision-oriented real-time archive,Maria,392632.60,2016-09-04,Developing
760,Zazio,Enhanced bi-directional success,Chris,463585.05,2016-09-26,ClosedLost
761,Oyope,Polarised modular workforce,Olivier,835008.24,2017-01-12,ClosedWon
762,Babbleset,Compatible intermediate open architecture,Maria,955209.87,2016-07-27,Prospecting
763,Abata,Multi-channelled hybrid neural-net,Maria,350235.75,2016-12-18,Negotiating
764,Brightbean,Diverse empowering info-mediaries,Bill,372025.52,2017-02-19,Developing
765,Meemm,Up-sized incremental firmware,Chris,128712.54,2017-01-24,Negotiating
766,Yoveo,User-centric zero defect time-frame,Maria,899580.67,2017-01-07,ClosedLost
767,Ooba,Intuitive fresh-thinking complexity,Olivier,448676.75,2016-12-03,Developing
768,Bubblemix,Synergized foreground time-frame,Bob,187168.51,2016-09-18,Negotiating
769,Buzzshare,Customizable radical array,Chris,872543.63,2016-12-03,Prospecting
770,Eidel,Object-based fault-tolerant process improvement,Maria,921742.56,2016-11-18,Negotiating
771,Yodel,De-engineered client-server solution,Chris,314250.13,2016-08-13,ClosedLost
772,Kazu,Visionary systematic concept,Chris,160026.20,2016-08-12,ClosedWon
773,Cogibox,Persevering impactful moderator,Olivier,911101.56,2017-03-19,Developing
774,Youspan,Mandatory actuating collaboration,Bob,346796.11,2017-03-15,ClosedWon
775,Kamba,Synchronised content-based throughput,Maria,887321.30,2017-02-18,ClosedWon
776,BlogXS,Digitized optimal archive,Olivier,969197.34,2017-01-12,ClosedLost
777,Flipopia,Horizontal asymmetric open architecture,Bill,174667.36,2016-09-29,Prospecting
778,Kanoodle,Stand-alone leading edge hierarchy,Maria,699668.11,2016-08-06,ClosedWon
779,Zoombeat,Universal non-volatile instruction set,Olivier,752381.40,2016-08-21,Prospecting
780,Lajo,Expanded responsive local area network,Bob,180738.18,2016-09-15,ClosedLost
781,Riffpath,Adaptive client-driven software,Chris,298919.28,2016-12-16,Developing
782,Quatz,Balanced foreground Graphical User Interface,Bob,557338.78,2016-11-07,Developing
783,Babbleblab,Devolved upward-trending firmware,Olivier,539259.94,2016-08-31,Negotiating
784,Skibox,Distributed optimizing time-frame,Bob,101086.61,2016-11-22,Developing
785,Oyoba,Ergonomic multi-tasking groupware,Bill,733948.70,2016-12-29,Developing
786,Thoughtworks,Devolved web-enabled access,Bill,513389.07,2016-12-30,ClosedLost
787,Divavu,Synchronised high-level knowledge user,Olivier,460236.61,2016-07-01,Developing
788,Zooxo,Reactive bandwidth-monitored installation,Olivier,58950.18,2016-07-27,ClosedWon
789,Jaxnation,Ergonomic foreground capacity,Olivier,340507.68,2016-12-24,Developing
790,Layo,Virtual mission-critical software,Maria,88558.83,2016-12-01,ClosedWon
791,Kazio,Synergized foreground protocol,Maria,199640.28,2017-01-12,Prospecting
792,Wikibox,Enterprise-wide full-range architecture,Chris,44875.47,2017-03-14,Prospecting
793,Wordtune,Quality-focused well-modulated process improvement,Bob,819039.76,2017-03-05,Developing
794,Twitterbeat,Optimized homogeneous array,Maria,282556.97,2017-03-22,Negotiating
795,Fadeo,Seamless didactic application,Bill,597047.50,2016-09-20,Negotiating
796,Avamm,Monitored analyzing leverage,Maria,112493.65,2016-12-31,ClosedWon
797,Divape,Re-contextualized value-added frame,Maria,994441.28,2016-09-25,Prospecting
798,Gigashots,Triple-buffered 24/7 throughput,Bill,748924.80,2016-09-21,Developing
799,Wikibox,Visionary real-time hub,Chris,500870.92,2016-08-23,Developing
800,Yakidoo,User-friendly needs-based system engine,Bob,774549.20,2016-11-07,Developing
801,Ainyx,Digitized 6th generation architecture,Olivier,396909.24,2016-11-07,ClosedWon
802,Vipe,Reactive logistical open architecture,Olivier,759269.33,2016-12-05,Prospecting
803,Yombu,Virtual didactic project,Chris,175009.86,2017-01-24,ClosedLost
804,Teklist,Quality-focused dynamic functionalities,Maria,889116.30,2017-01-21,Negotiating
805,Divavu,Centralized well-modulated middleware,Bob,949949.01,2017-01-13,ClosedWon
806,Kazu,Multi-channelled global capacity,Chris,354874.17,2017-02-02,Prospecting
807,Linklinks,Extended contextually-based complexity,Bill,431915.85,2017-02-17,ClosedLost
808,Meemm,Extended radical moderator,Bill,449416.06,2016-12-01,Negotiating
809,Brightbean,Visionary systemic core,Maria,575881.61,2016-10-30,Negotiating
810,Youspan,Virtual leading edge success,Bob,844604.46,2016-12-03,Negotiating
811,Janyx,Streamlined composite hub,Bob,979508.93,2017-01-26,ClosedWon
812,Edgetag,Versatile methodical array,Olivier,28020.87,2016-09-20,Prospecting
813,Plajo,Extended next generation neural-net,Maria,682606.51,2016-07-23,ClosedWon
814,Shufflester,Up-sized real-time projection,Maria,314162.67,2016-10-19,Prospecting
815,JumpXS,Enhanced human-resource project,Bill,492337.20,2017-01-11,ClosedLost
816,Oyonder,Networked multi-state model,Olivier,978099.77,2016-11-05,ClosedLost
817,Yodo,Distributed systemic budgetary management,Bob,843009.46,2017-01-29,Developing
818,Gabtype,Team-oriented directional pricing structure,Bill,631749.69,2016-10-31,ClosedWon
819,Edgewire,Innovative executive benchmark,Chris,851284.69,2017-03-20,Prospecting
820,Vitz,Programmable explicit groupware,Chris,610552.43,2016-10-20,Negotiating
821,Oyope,Exclusive eco-centric circuit,Bill,363476.82,2017-03-05,Developing
822,Yambee,De-engineered bifurcated database,Maria,496655.82,2016-12-25,Prospecting
823,Yacero,Managed bifurcated focus group,Chris,236140.94,2016-11-12,Prospecting
824,Midel,Progressive background open architecture,Maria,896402.52,2016-09-22,Developing
825,Ooba,Multi-layered real-time software,Maria,216869.56,2017-03-30,Developing
826,Skyba,Inverse motivating database,Chris,308438.62,2016-09-23,ClosedLost
827,Dynava,Fully-configurable system-worthy budgetary management,Bob,808705.62,2016-07-25,Negotiating
828,BlogXS,Cross-group actuating attitude,Bob,449439.20,2016-12-19,ClosedLost
829,Fivechat,Ergonomic bifurcated interface,Bill,123152.67,2016-08-22,Developing
830,Fadeo,Multi-layered grid-enabled approach,Olivier,605559.76,2016-12-06,Negotiating
831,Roomm,Advanced stable migration,Maria,34491.58,2016-12-28,ClosedLost
832,Wikizz,Triple-buffered zero tolerance open system,Bill,520768.88,2016-08-09,ClosedWon
833,Zooveo,Synchronised user-facing productivity,Bill,647650.11,2016-10-20,ClosedLost
834,Shuffledrive,Exclusive human-resource projection,Bill,816507.51,2017-03-28,Developing
835,Twiyo,Exclusive actuating task-force,Maria,723813.82,2016-07-09,Negotiating
836,Mita,Pre-emptive bi-directional adapter,Olivier,324316.44,2016-11-23,Prospecting
837,Dazzlesphere,Face to face radical extranet,Bill,995123.55,2016-09-10,Negotiating
838,Agimba,Switchable mission-critical function,Bill,914461.49,2016-09-07,Negotiating
839,Wikibox,Cloned systemic secured line,Olivier,895404.90,2016-09-21,Developing
840,Dynava,Pre-emptive 5th generation artificial intelligence,Maria,407972.23,2016-12-24,ClosedLost
841,Oyondu,Self-enabling holistic matrices,Bill,441517.58,2017-01-30,Negotiating
842,Brainsphere,Quality-focused attitude-oriented migration,Bill,691485.32,2016-08-16,Developing
843,Dynava,Team-oriented asymmetric protocol,Maria,782873.55,2017-01-04,Prospecting
844,Skyndu,Triple-buffered fault-tolerant methodology,Olivier,154490.50,2016-08-31,Negotiating
845,Fiveclub,Front-line foreground time-frame,Bob,337338.54,2017-02-05,Negotiating
846,Flipstorm,Team-oriented motivating policy,Bill,117518.37,2017-01-10,ClosedLost
847,Kwinu,Devolved motivating complexity,Bill,16150.49,2016-08-05,Developing
848,Blognation,Business-focused modular task-force,Maria,192172.01,2016-08-15,Prospecting
849,Roombo,Synergized global process improvement,Olivier,120545.66,2017-01-15,ClosedWon
850,Jaxnation,Networked cohesive methodology,Bob,419216.42,2017-02-26,ClosedWon
851,Gigashots,Organized holistic structure,Chris,944069.13,2016-07-28,Negotiating
852,Realmix,Advanced radical focus group,Bill,456316.03,2017-03-16,Negotiating
853,Tagpad,Enterprise-wide regional encryption,Olivier,383621.73,2016-10-17,ClosedWon
854,Gigaclub,Cross-group radical model,Chris,319143.92,2016-11-08,ClosedLost
855,Mycat,Exclusive regional benchmark,Olivier,22623.29,2017-01-28,ClosedLost
856,Jaxnation,Distributed systematic encryption,Chris,107497.19,2016-09-17,Prospecting
857,BlogXS,Multi-layered zero tolerance budgetary management,Bill,971450.87,2016-08-24,Negotiating
858,Browsedrive,Enterprise-wide leading edge methodology,Chris,774123.03,2017-02-26,ClosedLost
859,Mydeo,Visionary didactic matrices,Olivier,22704.49,2016-10-08,Developing
860,Kwimbee,Adaptive explicit collaboration,Bill,424433.09,2017-01-29,Prospecting
861,Rhycero,Switchable methodical initiative,Maria,619834.90,2016-09-13,ClosedWon
862,Trupe,Synchronised clear-thinking success,Maria,311725.01,2016-09-19,Prospecting
863,Leexo,Compatible encompassing software,Chris,936705.50,2016-07-25,Developing
864,Jetwire,Business-focused national frame,Chris,746747.35,2016-08-11,Prospecting
865,Twimm,Public-key bi-directional open system,Bob,822943.53,2017-01-02,Prospecting
866,Wikivu,Distributed disintermediate open architecture,Olivier,312817.90,2017-01-12,ClosedLost
867,Browsezoom,Sharable local open system,Chris,207248.87,2016-12-28,ClosedLost
868,Thoughtsphere,Monitored dedicated moderator,Bob,196532.60,2016-09-29,Prospecting
869,Quimba,Realigned modular parallelism,Olivier,355639.95,2017-01-15,Developing
870,Linktype,Reverse-engineered multimedia complexity,Bob,529848.93,2016-10-18,Developing
871,Gigashots,Digitized grid-enabled orchestration,Bob,319702.89,2017-01-20,ClosedLost
872,Oyoyo,Optional full-range pricing structure,Bill,688947.82,2017-02-08,Negotiating
873,Edgepulse,Open-source multi-tasking capability,Bill,207231.78,2017-02-10,Negotiating
874,Trunyx,Business-focused tangible policy,Bill,647849.90,2016-09-18,ClosedLost
875,Yacero,Integrated next generation complexity,Bob,269566.10,2016-10-30,ClosedLost
876,Izio,Organic didactic product,Bob,240948.85,2016-09-05,Developing
877,Browsebug,Extended encompassing contingency,Bill,317707.56,2017-01-27,Negotiating
878,Divanoodle,Robust modular forecast,Olivier,626517.51,2016-12-29,Developing
879,Quire,Triple-buffered eco-centric standardization,Maria,666955.31,2016-09-01,Prospecting
880,Kazio,Streamlined neutral matrix,Bill,32005.96,2017-02-06,ClosedLost
881,Linkbridge,Enhanced real-time intranet,Olivier,791762.79,2016-10-11,Developing
882,Meedoo,Vision-oriented scalable hub,Bill,6337.15,2016-10-29,ClosedWon
883,Kazio,Reverse-engineered local data-warehouse,Maria,233571.76,2016-07-05,Negotiating
884,Realcube,Fully-configurable even-keeled projection,Bill,906529.20,2017-01-01,ClosedLost
885,Fiveclub,Face to face national approach,Olivier,778418.25,2016-09-29,Developing
886,Kwideo,Customizable bi-directional Graphic Interface,Chris,956115.63,2016-11-15,Negotiating
887,Oyonder,Integrated tertiary policy,Chris,323463.00,2017-02-23,Negotiating
888,Plajo,Synergistic bandwidth-monitored ability,Bill,695443.95,2016-11-25,ClosedLost
889,Tagopia,Open-source asymmetric policy,Olivier,874644.56,2017-03-23,Negotiating
890,Photofeed,Ergonomic contextually-based instruction set,Bob,692180.76,2017-01-12,Developing
891,Centimia,Robust mission-critical portal,Chris,338942.28,2016-11-25,Negotiating
892,Rhybox,Implemented systematic middleware,Maria,602152.87,2016-08-23,Prospecting
893,Einti,Balanced 6th generation definition,Bill,103672.45,2016-07-18,ClosedWon
894,Zava,Open-architected object-oriented website,Olivier,112024.24,2016-08-10,Prospecting
895,Abata,Front-line scalable artificial intelligence,Chris,878595.89,2016-12-31,ClosedWon
896,Feedspan,Switchable explicit help-desk,Bill,429913.77,2016-11-16,ClosedWon
897,Bubblemix,Phased optimizing paradigm,Bill,696668.75,2017-02-18,Developing
898,Kayveo,Down-sized analyzing algorithm,Bill,219992.87,2016-09-12,ClosedLost
899,Yakitri,Profound 4th generation approach,Chris,715023.33,2016-12-09,ClosedWon
900,Jaxworks,Visionary full-range function,Chris,240965.87,2016-09-27,Prospecting
901,Meeveo,Reverse-engineered exuding internet solution,Olivier,884012.22,2016-07-15,Developing
902,Quimba,Function-based human-resource workforce,Chris,363042.02,2016-11-08,ClosedWon
903,Quatz,Open-architected object-oriented knowledge user,Maria,612299.27,2017-02-27,Negotiating
904,Devpulse,Grass-roots 6th generation flexibility,Maria,827935.47,2017-02-04,Prospecting
905,Jaxnation,Reduced executive parallelism,Bob,309877.60,2016-09-09,Developing
906,Kaymbo,Vision-oriented methodical hardware,Bob,554663.45,2017-03-22,Negotiating
907,Voomm,Customer-focused stable flexibility,Olivier,85429.89,2016-07-31,Negotiating
908,Shuffledrive,Enterprise-wide responsive definition,Bob,278156.06,2016-12-06,ClosedLost
909,Jabberstorm,Organized responsive productivity,Chris,425116.29,2016-10-02,ClosedLost
910,Livepath,Compatible uniform moderator,Maria,572399.68,2016-12-02,Prospecting
911,Katz,Triple-buffered system-worthy groupware,Chris,577546.23,2016-08-18,Negotiating
912,Devcast,Right-sized 5th generation capacity,Olivier,252318.21,2017-01-09,Negotiating
913,Devcast,Seamless web-enabled moderator,Bob,831749.21,2016-08-18,Developing
914,Tagpad,Synergistic background moratorium,Chris,286767.25,2017-01-14,Negotiating
915,Brainbox,Distributed full-range initiative,Bob,115036.87,2017-03-09,Developing
916,Reallinks,Configurable discrete attitude,Maria,965761.53,2016-08-13,Negotiating
917,Wikizz,Secured incremental budgetary management,Chris,131656.01,2017-03-02,ClosedWon
918,Topiczoom,Automated contextually-based support,Olivier,555076.14,2016-09-24,Negotiating
919,Edgeify,Integrated executive protocol,Olivier,789919.80,2016-07-23,Prospecting
920,Skyba,Right-sized solution-oriented complexity,Bill,664802.59,2016-12-09,Developing
921,Skiba,Pre-emptive high-level support,Bill,832700.09,2016-11-16,Developing
922,Quatz,Devolved asymmetric algorithm,Olivier,110498.92,2016-09-05,ClosedWon
923,Skiba,Fully-configurable eco-centric encryption,Bill,992528.10,2016-09-22,Negotiating
924,Babblestorm,Pre-emptive asynchronous open architecture,Olivier,919579.28,2016-09-26,ClosedWon
925,Livefish,Visionary national collaboration,Maria,149885.49,2016-10-14,Prospecting
926,Meejo,Persevering leading edge knowledge base,Olivier,890052.47,2016-07-18,Developing
927,Wikivu,Cross-platform analyzing system engine,Olivier,857417.48,2016-09-14,ClosedLost
928,Dabfeed,Multi-channelled user-facing emulation,Bill,765378.79,2017-02-25,Negotiating
929,Minyx,Inverse 24 hour forecast,Olivier,246753.81,2017-03-27,Prospecting
930,Gabvine,Quality-focused exuding framework,Bill,710069.92,2016-08-12,Developing
931,Twitternation,Grass-roots incremental analyzer,Olivier,84162.88,2017-01-15,Negotiating
932,Jabbersphere,Adaptive impactful solution,Olivier,990296.52,2016-08-02,Developing
933,Mymm,Phased needs-based orchestration,Chris,696124.25,2017-01-10,Prospecting
934,Camido,Future-proofed systemic pricing structure,Chris,5027.14,2016-07-01,Prospecting
935,Yodel,Business-focused bi-directional algorithm,Bill,779807.19,2016-09-14,Prospecting
936,Zooxo,Implemented intangible neural-net,Maria,776501.42,2016-07-23,Developing
937,Camido,Progressive bi-directional superstructure,Olivier,243695.93,2016-09-27,Prospecting
938,Ainyx,Adaptive upward-trending approach,Bob,72736.77,2016-12-04,ClosedWon
939,Divavu,Customer-focused client-server moderator,Bob,17888.31,2016-11-11,Prospecting
940,Vinte,Self-enabling intermediate methodology,Chris,119177.67,2016-10-31,Prospecting
941,Skyvu,Automated tangible focus group,Maria,874931.38,2016-11-05,Negotiating
942,Browseblab,Profound background groupware,Bill,693477.44,2017-01-25,Prospecting
943,Buzzshare,Triple-buffered real-time knowledge user,Olivier,766631.77,2016-07-14,Developing
944,Realcube,Persevering zero tolerance knowledge user,Olivier,925530.94,2016-08-20,Negotiating
945,Mynte,Seamless object-oriented middleware,Maria,172276.61,2016-09-09,Developing
946,Shufflebeat,Cloned systemic Graphic Interface,Chris,221950.84,2017-02-25,ClosedLost
947,Gigashots,Synchronised bandwidth-monitored encoding,Olivier,447713.59,2016-11-16,ClosedLost
948,Jayo,Business-focused context-sensitive frame,Bill,380863.20,2016-10-15,ClosedWon
949,Zoonoodle,Reactive scalable attitude,Olivier,434532.83,2017-03-01,ClosedLost
950,Meevee,Visionary exuding strategy,Olivier,189889.25,2016-07-06,Developing
951,Kayveo,Function-based even-keeled array,Maria,10673.83,2016-12-12,ClosedLost
952,Wordware,Seamless foreground moratorium,Bob,305535.14,2017-03-08,Developing
953,Jaxworks,Exclusive clear-thinking installation,Chris,639097.24,2016-09-01,ClosedWon
954,Devcast,Decentralized client-driven project,Olivier,224242.39,2017-03-18,Negotiating
955,Realpoint,Seamless uniform approach,Chris,999395.41,2016-09-04,ClosedWon
956,Feedfire,Function-based radical customer loyalty,Chris,913935.16,2016-11-09,Negotiating
957,Fanoodle,Fundamental encompassing complexity,Bob,953546.73,2017-01-01,Negotiating
958,Latz,Fully-configurable actuating approach,Bill,857254.87,2016-10-08,ClosedWon
959,Trupe,Down-sized optimizing middleware,Olivier,500802.29,2016-10-07,ClosedWon
960,Yodoo,Re-engineered asynchronous capability,Chris,351558.98,2016-12-12,Developing
961,LiveZ,Object-based next generation methodology,Olivier,744026.61,2016-10-22,Prospecting
962,Wikibox,Persistent multimedia adapter,Maria,835404.24,2016-10-28,ClosedWon
963,Feednation,Reduced maximized Graphic Interface,Maria,839141.02,2016-07-13,Negotiating
964,Skiba,Centralized interactive artificial intelligence,Olivier,296986.50,2017-03-12,ClosedWon
965,Aimbo,Self-enabling asynchronous interface,Bob,720572.40,2016-09-15,ClosedLost
966,Ozu,Fundamental holistic encoding,Olivier,545762.08,2016-07-28,ClosedLost
967,Bubbletube,Realigned optimal local area network,Chris,384065.87,2016-07-27,ClosedLost
968,Yodoo,Devolved systematic extranet,Bill,790490.85,2016-12-06,Negotiating
969,Youspan,Enterprise-wide content-based open system,Olivier,672452.18,2016-12-15,Developing
970,Youtags,Advanced global throughput,Bill,463304.51,2016-08-08,Developing
971,Brightdog,Enhanced static product,Chris,884850.45,2016-10-05,ClosedLost
972,Twitterworks,Streamlined mobile migration,Maria,686344.06,2016-09-13,ClosedLost
973,Quatz,Polarised asymmetric groupware,Bob,684700.10,2016-11-14,Developing
974,Agimba,Multi-layered modular architecture,Olivier,176645.52,2016-09-20,Prospecting
975,Brainbox,Multi-layered neutral middleware,Maria,86270.36,2017-01-30,Developing
976,Edgeclub,Decentralized asymmetric neural-net,Chris,326280.40,2016-09-09,ClosedLost
977,Tagtune,Expanded local infrastructure,Olivier,938082.09,2016-08-18,ClosedWon
978,Agivu,Exclusive fault-tolerant standardization,Chris,578949.81,2016-11-25,Negotiating
979,Voonyx,Ergonomic web-enabled approach,Chris,943818.52,2016-12-29,Negotiating
980,Meezzy,Compatible exuding productivity,Bill,767691.90,2016-08-05,Negotiating
981,Brightdog,Optimized asynchronous customer loyalty,Chris,754375.93,2016-12-19,Developing
982,Realcube,Robust static hardware,Olivier,29907.97,2016-07-02,Prospecting
983,Twimbo,Profound coherent flexibility,Chris,226032.15,2016-12-08,Negotiating
984,Realblab,Multi-layered impactful help-desk,Bob,67272.85,2017-03-19,Prospecting
985,Demizz,Seamless motivating workforce,Bob,961538.47,2016-07-26,Prospecting
986,Thoughtsphere,Automated value-added system engine,Chris,986162.07,2017-02-24,ClosedLost
